Component, CC
net.sf.freecol.client.gui.panel.FreeColProgressBar,11
net.sf.freecol.common.networking.StreamedMessageHandler,3
net.sf.freecol.common.model.NewWorld,4
net.sf.freecol.client.gui.panel.ReportProductionPanel,27
net.sf.freecol.client.control.MapEditorController,66
net.sf.freecol.common.model.GameOptions,23
net.sf.freecol.client.gui.panel.MiniMap,33
net.sf.freecol.server.model.ServerPlayer,196
net.sf.freecol.common.model.StanceTradeItem,7
net.sf.freecol.client.gui.panel.InformationDialog,12
net.sf.freecol.client.gui.CanvasMouseMotionListener,20
net.sf.freecol.client.control.ConnectController,77
net.sf.freecol.common.model.Settlement,93
net.sf.freecol.common.model.mission.CompoundMission,8
net.sf.freecol.client.gui.action.LoadAction,12
net.sf.freecol.client.gui.plaf.FreeColLookAndFeel,22
net.sf.freecol.server.ai.Transportable,8
net.sf.freecol.common.option.UnitTypeOption,4
net.sf.freecol.client.gui.panel.PortPanel,6
net.sf.freecol.common.model.pathfinding.AvoidBlockingUnitsCostDecider,1
net.sf.freecol.common.networking.UnloadCargoMessage,11
net.sf.freecol.common.model.StringTemplate,17
net.sf.freecol.client.gui.action.NewEmptyMapAction,21
net.sf.freecol.client.gui.panel.ChatPanel,11
net.sf.freecol.common.resources.SZAResource,5
net.sf.freecol.client.gui.panel.StatisticsPanel,11
net.sf.freecol.client.gui.MapEditorMenuBar,15
net.sf.freecol.common.option.ListOption,22
net.sf.freecol.tools.SaveGameValidator,4
net.sf.freecol.common.networking.ClaimLandMessage,17
net.sf.freecol.client.gui.action.ReportColonyAction,11
net.sf.freecol.common.model.ResourceType,21
net.sf.freecol.client.gui.action.ColopediaGoodsAction,2
net.sf.freecol.common.model.UnitTradeItem,9
net.sf.freecol.common.networking.LootCargoMessage,11
net.sf.freecol.common.model.ColonyTradeItem,11
net.sf.freecol.common.io.FreeColDirectories,5
net.sf.freecol.client.gui.plaf.FreeColTransparentPanelUI,5
net.sf.freecol.client.gui.action.SentryAction,13
net.sf.freecol.client.gui.panel.DropTarget,5
net.sf.freecol.common.model.Unit,323
net.sf.freecol.client.gui.FreeColFrame,2
net.sf.freecol.common.networking.DisbandUnitMessage,7
net.sf.freecol.common.networking.LoadCargoMessage,10
net.sf.freecol.common.model.TypeCountMap,7
net.sf.freecol.client.gui.panel.ChoiceItem,7
net.sf.freecol.client.gui.sound.SfxLibrary,3
net.sf.freecol.client.gui.action.NewAction,8
net.sf.freecol.server.ai.IndianAIPlayer,18
net.sf.freecol.client.gui.option.UnitTypeOptionUI,5
net.sf.freecol.common.model.Goods,22
net.sf.freecol.client.gui.action.ImprovementAction,12
net.sf.freecol.client.gui.action.MoveSouthWestAction,3
net.sf.freecol.client.gui.action.SkipUnitAction,11
net.sf.freecol.common.networking.AttackMessage,13
net.sf.freecol.client.gui.animation.UnitMoveAnimation,21
net.sf.freecol.common.networking.UpdateTradeRouteMessage,11
net.sf.freecol.client.gui.i18n.DualNumberRule,5
net.sf.freecol.server.FreeColServer,140
net.sf.freecol.client.gui.action.ReportHistoryAction,11
net.sf.freecol.client.FreeColClient,126
net.sf.freecol.common.FreeColException,2
net.sf.freecol.common.model.Limit,19
net.sf.freecol.client.gui.plaf.FreeColSelectedPanelUI,2
net.sf.freecol.common.model.ProductionMap,7
net.sf.freecol.server.generator.SimpleMapGenerator,65
net.sf.freecol.client.gui.plaf.FreeColButtonUI,6
net.sf.freecol.common.io.Mods,13
net.sf.freecol.common.networking.StatisticsMessage,3
net.sf.freecol.server.generator.LandGenerator,13
net.sf.freecol.client.gui.panel.UnitLabel,65
net.sf.freecol.common.networking.MissionaryMessage,18
net.sf.freecol.client.gui.i18n.PluralNumberRule,5
net.sf.freecol.client.gui.panel.ReportCargoPanel,24
net.sf.freecol.client.gui.panel.ColopediaDetailPanel,2
net.sf.freecol.client.gui.panel.BuildingProductionPanel,1
net.sf.freecol.client.gui.i18n.Messages,61
net.sf.freecol.client.gui.action.ImprovementActionType,8
net.sf.freecol.server.model.ServerRegion,6
net.sf.freecol.client.gui.WindowedFrame,8
net.sf.freecol.common.util.Xml,2
net.sf.freecol.client.gui.panel.TradeRouteDialog,26
net.sf.freecol.client.gui.panel.TerrainDetailPanel,4
net.sf.freecol.common.networking.BuyGoodsMessage,13
net.sf.freecol.client.gui.action.DisplayTileTextAction,10
net.sf.freecol.common.networking.SetTradeRoutesMessage,11
net.sf.freecol.common.networking.NewRegionNameMessage,13
net.sf.freecol.client.gui.FreeColMenuBar,17
net.sf.freecol.common.networking.CloseTransactionMessage,9
net.sf.freecol.common.model.TileImprovement,23
net.sf.freecol.client.gui.sound.SoundPlayer,28
net.sf.freecol.common.resources.ResourceFactory,12
net.sf.freecol.client.gui.option.OptionUI,10
net.sf.freecol.common.option.AudioMixerOption,16
net.sf.freecol.tools.MapConverter,9
net.sf.freecol.common.util.Utils,10
net.sf.freecol.client.control.InGameController,450
net.sf.freecol.client.gui.i18n.Number,7
net.sf.freecol.client.gui.plaf.FreeColRadioButtonUI,3
net.sf.freecol.client.gui.panel.PlayersTable,34
net.sf.freecol.common.networking.ChangeStateMessage,8
net.sf.freecol.client.gui.panel.Parameters,1
net.sf.freecol.client.gui.panel.LoadingSavegameDialog,10
net.sf.freecol.common.networking.MoveToAmericaMessage,6
net.sf.freecol.common.networking.EquipUnitMessage,7
net.sf.freecol.client.gui.action.MoveNorthEastAction,3
net.sf.freecol.client.gui.panel.UnitButton,5
net.sf.freecol.client.gui.action.ColopediaUnitAction,2
net.sf.freecol.client.gui.panel.StatusPanel,6
net.sf.freecol.common.model.Effect,4
net.sf.freecol.server.model.DiplomacySession,4
net.sf.freecol.client.gui.panel.CargoPanel,28
net.sf.freecol.common.model.Resource,16
net.sf.freecol.client.gui.panel.BuildingSiteToolTip,27
net.sf.freecol.client.gui.action.MapboardAction,12
net.sf.freecol.client.gui.action.ColopediaTerrainAction,2
net.sf.freecol.common.model.GoodsContainer,28
net.sf.freecol.common.networking.BuyPropositionMessage,10
net.sf.freecol.server.ai.AIGoods,26
net.sf.freecol.common.model.UnitTypeChange,15
net.sf.freecol.common.option.ModListOption,2
net.sf.freecol.server.ai.ColonialAIPlayer,32
net.sf.freecol.tools.DesktopEntry,2
net.sf.freecol.client.gui.action.TilePopupAction,13
net.sf.freecol.client.gui.action.ExecuteGotoOrdersAction,14
net.sf.freecol.common.networking.NoRouteToServerException,2
net.sf.freecol.client.gui.action.RetireAction,8
net.sf.freecol.common.model.GoodsTradeItem,8
net.sf.freecol.common.resources.FAFileResource,5
net.sf.freecol.server.model.ServerBuilding,20
net.sf.freecol.client.gui.panel.MapControls,31
net.sf.freecol.client.gui.panel.Draggable,3
net.sf.freecol.common.model.Ability,30
net.sf.freecol.client.gui.action.DetermineHighSeasAction,14
net.sf.freecol.client.gui.sound.MusicLibrary,3
net.sf.freecol.server.ai.mission.IdleAtColonyMission,15
net.sf.freecol.client.gui.panel.NationTypeDetailPanel,5
net.sf.freecol.client.gui.action.ChatAction,13
net.sf.freecol.client.gui.panel.BuildQueuePanel,64
net.sf.freecol.client.gui.panel.ReportEducationPanel,14
net.sf.freecol.client.gui.ViewMode,9
net.sf.freecol.common.networking.DeliverGiftMessage,15
net.sf.freecol.common.networking.ServerAPI,34
net.sf.freecol.common.model.EuropeWas,6
net.sf.freecol.client.gui.option.SliderOptionUI,3
net.sf.freecol.common.option.RangeOption,12
net.sf.freecol.server.ai.NativeAIPlayer,44
net.sf.freecol.client.gui.panel.ConstructionPanel,36
net.sf.freecol.client.gui.action.DebugCrossBugAction,1
net.sf.freecol.client.gui.action.MiniMapZoomInAction,11
net.sf.freecol.client.gui.option.OptionUpdater,6
net.sf.freecol.common.option.OptionMap,16
net.sf.freecol.client.gui.action.ColopediaResourceAction,19
net.sf.freecol.client.gui.action.SaveAction,10
net.sf.freecol.common.PseudoRandom,1
net.sf.freecol.client.gui.plaf.FreeColLabelUI,2
net.sf.freecol.common.model.SimpleCombatModel,63
net.sf.freecol.common.networking.AbandonColonyMessage,12
net.sf.freecol.client.gui.panel.ReportContinentalCongressPanel,20
net.sf.freecol.client.gui.panel.DragListener,71
net.sf.freecol.client.gui.panel.RecruitDialog,16
net.sf.freecol.client.gui.action.DisbandUnitAction,8
net.sf.freecol.server.model.MercenariesSession,4
net.sf.freecol.server.ai.ColonyPlan,87
net.sf.freecol.client.gui.panel.ImageProvider,1
net.sf.freecol.common.model.Tension,12
net.sf.freecol.client.gui.panel.UnitDetailPanel,5
net.sf.freecol.client.gui.video.VideoListener,2
net.sf.freecol.client.gui.action.MoveSouthAction,3
net.sf.freecol.server.model.LootSession,3
net.sf.freecol.common.model.TileType,44
net.sf.freecol.common.model.Specification,115
net.sf.freecol.common.networking.MoveMessage,24
net.sf.freecol.server.model.TransactionSession,12
net.sf.freecol.common.model.HighScore,10
net.sf.freecol.client.gui.panel.AboutPanel,10
net.sf.freecol.common.model.mission.GoToMission,8
net.sf.freecol.common.model.FreeColGameObject,34
net.sf.freecol.common.networking.DiplomacyMessage,38
net.sf.freecol.client.gui.panel.BuildingPanel,32
net.sf.freecol.client.control.PreGameController,60
net.sf.freecol.common.option.OptionGroup,44
net.sf.freecol.client.gui.plaf.FreeColPopupMenuUI,6
net.sf.freecol.common.model.TileImprovementType,37
net.sf.freecol.client.gui.panel.TrainDialog,12
net.sf.freecol.common.resources.FontResource,12
net.sf.freecol.common.model.Player,225
net.sf.freecol.client.gui.panel.NationCellEditor,4
net.sf.freecol.common.option.AbstractOption,21
net.sf.freecol.common.model.UnitWas,16
net.sf.freecol.server.networking.Server,6
net.sf.freecol.client.gui.animation.UnitAttackAnimation,16
net.sf.freecol.common.model.HighSeas,14
net.sf.freecol.server.ai.GoodsWish,27
net.sf.freecol.client.gui.panel.EditSettlementDialog,26
net.sf.freecol.server.generator.River,17
net.sf.freecol.common.model.ColonyTile,81
net.sf.freecol.common.networking.SellGoodsMessage,13
net.sf.freecol.server.ai.mission.DefendSettlementMission,52
net.sf.freecol.common.networking.SellMessage,10
net.sf.freecol.client.gui.panel.LabourData,13
net.sf.freecol.client.gui.action.ScaleMapAction,22
net.sf.freecol.client.gui.sound.Playlist,2
net.sf.freecol.client.gui.action.ReportIndianAction,10
net.sf.freecol.server.generator.IMapGenerator,2
net.sf.freecol.common.model.AbstractUnit,13
net.sf.freecol.client.gui.panel.UnitPanel,5
net.sf.freecol.common.model.pathfinding.GoalDeciders,4
net.sf.freecol.client.gui.option.UnitListOptionUI,13
net.sf.freecol.client.gui.panel.FreeColImageBorder,3
net.sf.freecol.common.model.NationType,23
net.sf.freecol.client.gui.panel.FreeColPanel,59
net.sf.freecol.server.control.UserConnectionHandler,12
net.sf.freecol.client.gui.panel.ReportUnitPanel,3
net.sf.freecol.client.gui.panel.AdvantageCellEditor,7
net.sf.freecol.common.util.Introspector,6
net.sf.freecol.client.gui.panel.DefaultTransferHandler,48
net.sf.freecol.client.gui.option.LanguageOptionUI,13
net.sf.freecol.common.networking.DeclineMoundsMessage,7
net.sf.freecol.client.gui.action.ReportTurnAction,8
net.sf.freecol.common.networking.ChangeWorkTypeMessage,7
net.sf.freecol.common.resources.Resource,6
net.sf.freecol.client.gui.WindowedFrameListener,5
net.sf.freecol.client.gui.option.ListOptionUI,25
net.sf.freecol.client.gui.panel.ServerListPanel,15
net.sf.freecol.common.model.Nation,22
net.sf.freecol.client.gui.i18n.Relation,4
net.sf.freecol.client.gui.panel.ColopediaPanel,78
net.sf.freecol.client.gui.MapViewer,64
net.sf.freecol.server.ai.mission.PioneeringMission,80
net.sf.freecol.server.model.TradeSession,5
net.sf.freecol.server.ai.ValuedAIObject,10
net.sf.freecol.client.gui.action.DeclareIndependenceAction,8
net.sf.freecol.client.gui.panel.ReportTradePanel,18
net.sf.freecol.client.gui.action.ChangeAction,15
net.sf.freecol.server.ai.NewAIPlayer,23
net.sf.freecol.common.option.StringOption,25
net.sf.freecol.client.gui.panel.IndianSettlementPanel,27
net.sf.freecol.server.control.PreGameInputHandler,11
net.sf.freecol.client.gui.panel.ReportHighScoresPanel,16
net.sf.freecol.common.model.UnitType,63
net.sf.freecol.metaserver.MetaItem,2
net.sf.freecol.common.model.BuildingType,39
net.sf.freecol.client.gui.panel.DeclarationDialog,11
net.sf.freecol.common.model.Monarch,44
net.sf.freecol.client.gui.FreeColMenuTest,8
net.sf.freecol.common.model.SettlementType,14
net.sf.freecol.common.model.Ownable,3
net.sf.freecol.common.io.FreeColModFile,13
net.sf.freecol.common.model.Region,18
net.sf.freecol.common.networking.GetTransactionMessage,10
net.sf.freecol.common.networking.MonarchActionMessage,15
net.sf.freecol.client.gui.panel.NationDetailPanel,4
net.sf.freecol.common.networking.ChangeWorkImprovementTypeMessage,8
net.sf.freecol.common.networking.JoinColonyMessage,10
net.sf.freecol.common.model.pathfinding.GoalDecider,5
net.sf.freecol.client.gui.panel.ResourcesDetailPanel,6
net.sf.freecol.client.gui.panel.WorkProductionPanel,32
net.sf.freecol.server.model.ServerEurope,15
net.sf.freecol.tools.FSGConverter,2
net.sf.freecol.client.gui.action.WaitAction,8
net.sf.freecol.common.resources.VideoResource,6
net.sf.freecol.client.gui.action.QuitAction,9
net.sf.freecol.client.gui.panel.GoodsDetailPanel,8
net.sf.freecol.common.model.pathfinding.BaseCostDecider,24
net.sf.freecol.client.gui.action.EndTurnAction,6
net.sf.freecol.client.gui.AbstractCanvasListener,2
net.sf.freecol.client.gui.ImageLibrary,60
net.sf.freecol.common.model.Role,3
net.sf.freecol.client.gui.panel.ColopediaTreeCellRenderer,4
net.sf.freecol.client.gui.panel.ReportMilitaryPanel,28
net.sf.freecol.client.gui.action.MapControlsAction,15
net.sf.freecol.client.gui.panel.OptionsDialog,36
net.sf.freecol.common.resources.ResourceManager,34
net.sf.freecol.client.gui.panel.MonarchPanel,18
net.sf.freecol.common.model.GoodsLocation,13
net.sf.freecol.client.gui.plaf.FreeColScrollPaneUI,3
net.sf.freecol.client.gui.panel.AbstractGoodsLabel,7
net.sf.freecol.client.gui.panel.FatherDetailPanel,8
net.sf.freecol.common.model.FreeColObject,42
net.sf.freecol.client.gui.action.MoveEastAction,3
net.sf.freecol.client.gui.action.DisplayBordersAction,28
net.sf.freecol.client.gui.CanvasMouseListener,19
net.sf.freecol.common.model.TileItemContainer,32
net.sf.freecol.common.model.IndianSettlement,121
net.sf.freecol.client.gui.action.ShowMainAction,12
net.sf.freecol.common.model.TradeRouteStop,6
net.sf.freecol.client.gui.action.FortifyAction,14
net.sf.freecol.common.model.Consumer,10
net.sf.freecol.client.gui.i18n.Rule,4
net.sf.freecol.client.gui.panel.TradeRouteInputDialog,32
net.sf.freecol.client.gui.action.GotoTileAction,13
net.sf.freecol.common.model.DiplomaticTrade,9
net.sf.freecol.client.gui.panel.RiverStylePanel,11
net.sf.freecol.client.gui.action.DisplayTileRegionsAction,1
net.sf.freecol.client.gui.panel.SelectAmountDialog,13
net.sf.freecol.client.gui.action.SelectableAction,8
net.sf.freecol.client.gui.action.TradeRouteAction,12
net.sf.freecol.client.gui.panel.ImageSelection,2
net.sf.freecol.common.networking.EmigrateUnitMessage,11
net.sf.freecol.common.model.ExportData,7
net.sf.freecol.client.gui.panel.ScaleMapSizeDialog,2
net.sf.freecol.common.model.Colony,230
net.sf.freecol.server.ai.WorkLocationPlan,25
net.sf.freecol.common.model.Scope,15
net.sf.freecol.client.networking.Client,7
net.sf.freecol.client.gui.action.AssignTradeRouteAction,12
net.sf.freecol.tools.TranslationReport,2
net.sf.freecol.common.io.FreeColDataFile,24
net.sf.freecol.client.gui.OutForAnimationCallback,2
net.sf.freecol.common.util.EmptyIterator,2
net.sf.freecol.common.model.ColonyWas,5
net.sf.freecol.server.model.DemandSession,2
net.sf.freecol.common.networking.DebugForeignColonyMessage,3
net.sf.freecol.common.model.AbstractGoods,14
net.sf.freecol.server.ai.AIColony,141
net.sf.freecol.client.gui.panel.MapGeneratorOptionsDialog,30
net.sf.freecol.common.util.ReplayableInputStream,2
net.sf.freecol.common.model.mission.ImprovementMission,6
net.sf.freecol.client.gui.action.ClearOrdersAction,12
net.sf.freecol.tools.FlagTest,3
net.sf.freecol.server.ai.goal.ManageMissionariesGoal,10
net.sf.freecol.client.gui.panel.ColonyPanel,213
net.sf.freecol.client.gui.action.ColopediaFatherAction,2
net.sf.freecol.common.networking.SpySettlementMessage,12
net.sf.freecol.common.model.TradeItem,7
net.sf.freecol.server.ai.AIInGameInputHandler,33
net.sf.freecol.client.control.InGameInputHandler,199
net.sf.freecol.common.model.PlayerExploredTile,20
net.sf.freecol.client.gui.action.ShowDifficultyAction,14
net.sf.freecol.client.gui.plaf.FreeColCheckBoxUI,3
net.sf.freecol.common.model.IndianNationType,31
net.sf.freecol.common.model.BuildableType,24
net.sf.freecol.common.networking.GetNationSummaryMessage,11
net.sf.freecol.server.ai.EuropeanAIPlayer,136
net.sf.freecol.server.ai.mission.UnitWanderMission,25
net.sf.freecol.client.gui.plaf.FreeColListUI,7
net.sf.freecol.server.model.ServerModelObject,4
net.sf.freecol.client.gui.panel.ReportTurnPanel,35
net.sf.freecol.client.gui.panel.ColorCellEditor,9
net.sf.freecol.common.model.RandomRange,3
net.sf.freecol.client.gui.i18n.OtherNumberRule,5
net.sf.freecol.client.gui.panel.ColorCellRenderer,3
net.sf.freecol.common.model.ModelMessage,22
net.sf.freecol.common.model.LastSale,10
net.sf.freecol.client.gui.action.ToggleViewModeAction,11
net.sf.freecol.common.model.Features,1
net.sf.freecol.client.gui.TilePopup,98
net.sf.freecol.client.gui.ScrollThread,2
net.sf.freecol.common.model.FeatureContainer,30
net.sf.freecol.client.gui.GUIMessage,2
net.sf.freecol.client.gui.panel.ReportNavalPanel,26
net.sf.freecol.client.gui.panel.BuildingToolTip,44
net.sf.freecol.client.gui.action.FreeColAction,19
net.sf.freecol.client.gui.panel.WarehouseDialog,14
net.sf.freecol.server.ai.mission.UnitWanderHostileMission,34
net.sf.freecol.common.model.Europe,55
net.sf.freecol.client.gui.option.OptionMapUI,17
net.sf.freecol.common.debug.DebugUtils,7
net.sf.freecol.common.networking.Client,2
net.sf.freecol.server.FreeColServerControllers,2
net.sf.freecol.server.control.ChangeSet,49
net.sf.freecol.server.control.ServerModelController,23
net.sf.freecol.common.networking.PayForBuildingMessage,8
net.sf.freecol.common.networking.MoveToEuropeMessage,8
net.sf.freecol.common.networking.RenameMessage,8
net.sf.freecol.client.gui.action.DisplayTileEmptyAction,1
net.sf.freecol.common.networking.TrainUnitInEuropeMessage,6
net.sf.freecol.client.gui.option.OptionGroupUI,36
net.sf.freecol.client.gui.MessageLabel,2
net.sf.freecol.client.gui.action.MiniMapChangeBackgroundAction,2
net.sf.freecol.client.gui.action.ZoomOutAction,17
net.sf.freecol.server.ai.ColonyProfile,5
net.sf.freecol.server.ai.mission.MissionaryMission,16
net.sf.freecol.client.gui.plaf.FreeColFileChooserUI,1
net.sf.freecol.client.gui.i18n.Selector,5
net.sf.freecol.client.gui.action.GotoAction,12
net.sf.freecol.client.gui.action.ReportForeignAction,10
net.sf.freecol.server.ai.mission.PrivateerMission,61
net.sf.freecol.client.gui.action.DisplayTileOwnersAction,1
net.sf.freecol.common.model.mission.Mission,5
net.sf.freecol.client.gui.action.MoveNorthWestAction,3
net.sf.freecol.server.networking.DummyConnection,7
net.sf.freecol.client.gui.option.PercentageOptionUI,11
net.sf.freecol.server.model.ServerColony,77
net.sf.freecol.common.model.NationSummary,6
net.sf.freecol.server.ai.goal.GotoAdjacentGoal,10
net.sf.freecol.client.gui.panel.EuropePanel,89
net.sf.freecol.client.gui.action.ChangeWindowedModeAction,9
net.sf.freecol.common.networking.NewLandNameMessage,13
net.sf.freecol.common.option.ListOptionSelector,3
net.sf.freecol.client.gui.panel.ColopediaTreeItem,8
net.sf.freecol.common.option.MapGeneratorOptions,2
net.sf.freecol.client.gui.action.ReportMilitaryAction,10
net.sf.freecol.common.networking.EmbarkMessage,18
net.sf.freecol.client.gui.action.ColopediaNationAction,2
net.sf.freecol.server.ai.AIUnit,52
net.sf.freecol.client.gui.plaf.FreeColBrightPanelUI,6
net.sf.freecol.common.option.ModOption,4
net.sf.freecol.client.gui.option.ModOptionUI,4
net.sf.freecol.common.networking.WorkMessage,7
net.sf.freecol.client.gui.video.Video,3
net.sf.freecol.client.gui.option.FileOptionUI,15
net.sf.freecol.common.option.FileOption,12
net.sf.freecol.client.gui.panel.ParametersDialog,1
net.sf.freecol.client.gui.panel.ClassicMapControls,8
net.sf.freecol.client.gui.panel.BuildingDetailPanel,7
net.sf.freecol.tools.InstallerTranslations,10
net.sf.freecol.server.ai.mission.WorkInsideColonyMission,27
net.sf.freecol.client.gui.Canvas,238
net.sf.freecol.common.model.mission.MissionManager,4
net.sf.freecol.client.gui.panel.ReportHistoryPanel,9
net.sf.freecol.client.gui.action.ReportEducationAction,8
net.sf.freecol.client.gui.panel.GameOptionsDialog,25
net.sf.freecol.server.control.FreeColServerHolder,3
net.sf.freecol.common.option.AbstractUnitOption,14
net.sf.freecol.client.gui.i18n.NumberRules,8
net.sf.freecol.client.gui.panel.SelectDestinationDialog,50
net.sf.freecol.common.resources.AudioResource,9
net.sf.freecol.client.gui.sound.OggVorbisDecoderFactory,3
net.sf.freecol.client.gui.action.DisplayGridAction,10
net.sf.freecol.client.gui.panel.PreCombatDialog,19
net.sf.freecol.client.gui.action.ReportProductionAction,11
net.sf.freecol.client.gui.menu.DebugMenu,71
net.sf.freecol.client.gui.panel.ChoiceDialog,12
net.sf.freecol.client.gui.FAFile,4
net.sf.freecol.client.gui.panel.ClientOptionsDialog,33
net.sf.freecol.client.gui.plaf.FreeColComboBoxUI,3
net.sf.freecol.common.io.FreeColSavegameFile,10
net.sf.freecol.client.gui.animation.Animations,14
net.sf.freecol.common.model.BuildQueue,20
net.sf.freecol.common.option.IntegerOption,22
net.sf.freecol.client.gui.option.FreeColActionUI,13
net.sf.freecol.server.ai.mission.Mission,99
net.sf.freecol.client.gui.plaf.FreeColOptionPaneUI,1
net.sf.freecol.server.generator.TerrainGenerator,50
net.sf.freecol.common.model.Game,77
net.sf.freecol.common.networking.SetDestinationMessage,13
net.sf.freecol.common.model.UnitLocation,23
net.sf.freecol.server.ai.WorkerWish,28
net.sf.freecol.common.networking.IndianDemandMessage,9
net.sf.freecol.client.gui.panel.CompactLabourReport,34
net.sf.freecol.client.gui.panel.DifficultyDialog,50
net.sf.freecol.client.gui.option.AudioMixerOptionUI,17
net.sf.freecol.common.option.PercentageOption,13
net.sf.freecol.common.model.Feature,25
net.sf.freecol.client.gui.menu.MapEditorMenuBar,7
net.sf.freecol.client.gui.plaf.FreeColComboBoxRenderer,6
net.sf.freecol.server.ai.mission.IdleAtSettlementMission,17
net.sf.freecol.client.gui.action.MoveNorthAction,3
net.sf.freecol.common.model.TileImprovementStyle,3
net.sf.freecol.common.model.DifficultyLevel,14
net.sf.freecol.client.gui.panel.StartGamePanel,36
net.sf.freecol.client.gui.action.DisplayTileNamesAction,1
net.sf.freecol.client.gui.i18n.DefaultNumberRule,6
net.sf.freecol.client.gui.action.AboutAction,11
net.sf.freecol.common.networking.SetBuildQueueMessage,6
net.sf.freecol.common.model.Modifier,34
net.sf.freecol.client.gui.option.RangeOptionUI,13
net.sf.freecol.client.gui.panel.MainPanel,13
net.sf.freecol.client.gui.action.ColopediaBuildingAction,2
net.sf.freecol.client.gui.panel.TilePanel,28
net.sf.freecol.server.generator.RiverSection,6
net.sf.freecol.client.gui.action.MoveAction,16
net.sf.freecol.server.ai.mission.IndianDemandMission,55
net.sf.freecol.FreeCol,73
net.sf.freecol.client.gui.panel.ErrorPanel,17
net.sf.freecol.server.model.ServerUnit,90
